Scan Id	Parent m/z	TIC	RT	MS Level	Parent Scan	Child Scans	Ion Injection Time	Cycle Time	Elapsed Time	Dead Time	Time To Next Scan	Lock Mass Found	Lock Mass Shift	Conversion Parameter I	Conversion Parameter A	Conversion Parameter B	Conversion Parameter C	Conversion Parameter D	Conversion Parameter E	Dissociation Type	Polymer Segment Size	Polymer Offset	Polymer Score	Polymer p-value	Base Peak m/z	Base Peak Intensity	Second Peak m/z	Second Peak Intensity	Source Current (uA)	Vacuum Ion Gauge (E-5 Torr)	Vacuum Convectron Gauge (Torr)	FT Penning Gauge (E-10 Torr)	FT Pirani Gauge 1 (Torr)	Multiplier 1 (V)	Multiplier 2 (V)	FT CE Measure Voltage (V)	FT Analyzer Temp (C)
4346		630773500	17.224767	1		1	0.584	0.37026	0	0.37026	0.2865	0	0	0	0	67818000.6016	31643711.9385	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4347	550.35	3942799.8	17.229542	2	4346	0	50	0	0	0.08376	0.08376	0	0	0	0	67818147.177	31643848.7229	0	0	hcd	30	0	0	1	133.087227389	715501.875	89.0609624215	638750	0	0	0	0	0	0	0	0	0
4348		749407040	17.230938	1		0	0.493	0.32352	0	0.32352	0.32352	0	0	0	0	67818000.3476	31643711.7022	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4349		1007999700	17.23633	1		1	0.39	0.39246	0	0.39246	0.28668	0	0	0	0	67817992.3386	31643704.2283	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4350	538.3	12166159	17.241108	2	4349	0	31.65	0	0	0.10578	0.10578	0	0	0	0	67818129.7572	31643832.4657	0	0	hcd	98	74	38	1.39878101e-010	87.0450949357	1954740.5	299.061944942	593521.6875	0	0	0	0	0	0	0	0	0
4351		1163438000	17.242871	1		0	0.298	0.32202	0	0.32202	0.32202	0	0	0	0	67818009.1459	31643719.9126	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4352		1276181400	17.248238	1		0	0.251	0.26754	0	0.26754	0.26754	0	0	0	0	67818021.1241	31643731.0898	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4353		1284062300	17.252697	1		0	0.23	0.26754	0	0.26754	0.26754	0	0	0	0	67818030.7336	31643740.0579	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4354		1415779800	17.257156	1		0	0.232	0.26742	0	0.26742	0.26742	0	0	0	0	67818017.2056	31643727.4329	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4355		1695210600	17.261613	1		0	0.212	0.26754	0	0.26754	0.26754	0	0	0	0	67818030.9724	31643740.2809	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4356		1767197400	17.266072	1		0	0.214	0.26754	0	0.26754	0.26754	0	0	0	0	67818025.2871	31643734.9751	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4357		1812764000	17.270531	1		0	0.202	0.26748	0	0.26748	0.26748	0	0	0	0	67818029.1975	31643738.6242	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4358		2032424400	17.274989	1		0	0.198	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.9118	31643728.0917	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4359		2227236900	17.279448	1		0	0.181	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.7958	31643727.9843	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4360		2146147800	17.283907	1		0	0.165	0.26754	0	0.26754	0.26754	0	0	0	0	67818033.7913	31643742.9105	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4361		2118301400	17.288366	1		0	0.171	0.26754	0	0.26754	0.26754	0	0	0	0	67818031.0087	31643740.315	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4362		2229089800	17.292825	1		0	0.174	0.26742	0	0.26742	0.26742	0	0	0	0	67818021.5708	31643731.5075	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4363		2191171600	17.297282	1		0	0.169	0.26754	0	0.26754	0.26754	0	0	0	0	67818028.1478	31643737.6453	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4364		2034748800	17.301741	1		0	0.171	0.26754	0	0.26754	0.26754	0	0	0	0	67818035.0528	31643744.0883	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4365		1840054900	17.3062	1		0	0.187	0.26754	0	0.26754	0.26754	0	0	0	0	67818036.7513	31643745.6731	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4366		1740238000	17.310659	1		0	0.208	0.26748	0	0.26748	0.26748	0	0	0	0	67818031.2562	31643740.5454	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4367		1607636000	17.315117	1		0	0.22	0.26754	0	0.26754	0.26754	0	0	0	0	67818033.1896	31643742.3505	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4368		1459868500	17.319576	1		0	0.244	0.26754	0	0.26754	0.26754	0	0	0	0	67818032.5492	31643741.7524	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4369		1421266800	17.324035	1		0	0.275	0.26754	0	0.26754	0.26754	0	0	0	0	67818020.7103	31643730.7051	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4370		1227984500	17.328494	1		0	0.282	0.26742	0	0.26742	0.26742	0	0	0	0	67818035.88	31643744.8601	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4371		1108629100	17.332951	1		0	0.33	0.28452	0	0.28452	0.28452	0	0	0	0	67818029.1026	31643738.5361	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4372		957813760	17.337693	1		0	0.362	0.26754	0	0.26754	0.26754	0	0	0	0	67818034.6126	31643743.6774	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4373		795642240	17.342152	1		0	0.44	0.26754	0	0.26754	0.26754	0	0	0	0	67818049.0598	31643757.1599	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4374		768819330	17.346611	1		1	0.604	0.39204	0	0.39204	0.28668	0	0	0	0	67818016.188	31643726.4845	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4375	404.22	16451815	17.351389	2	4374	0	24.038	0	0	0.10536	0.10536	0	0	0	0	67818127.6183	31643830.4705	0	0	hcd	32	0	0	1	221.131199702	2332518.75	559.323463868	1026407.375	0	0	0	0	0	0	0	0	0
4376		580750780	17.353145	1		0	0.637	0.32418	0	0.32418	0.32418	0	0	0	0	67818042.4022	31643750.9468	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4377		502533180	17.358548	1		0	0.875	0.26742	0	0.26742	0.26742	0	0	0	0	67818022.4927	31643732.3675	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4378		449464420	17.363005	1		3	0.985	0.5529	0	0.5529	0.28668	0	0	0	0	67818022.2213	31643732.1142	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4379	407.23	6268718	17.367783	2	4378	0	50	0	0	0.08298	0.08298	0	0	0	0	67818132.3003	31643834.8395	0	0	hcd	32	0	0	1	407.226192945	469745.4375	293.923741452	231697.28125	0	0	0	0	0	0	0	0	0
4380	762.88	605639.31	17.369166	2	4378	0	50	0	0	0.08274	0.08274	0	0	0	0	67818162.0161	31643862.5704	0	0	hcd	30	0	0	1	198.088840518	44374.2851563	120.081720218	37245.7382813	0	0	0	0	0	0	0	0	0
4381	508.23	2511891.2	17.370545	2	4378	0	50	0	0	0.1005	0.1005	0	0	0	0	67818154.0753	31643855.1599	0	0	hcd	88	56	35	7e-012	509.84856215	199608.140625	335.807794701	151849.734375	0	0	0	0	0	0	0	0	0
4382		386158850	17.37222	1		0	1.306	0.32832	0	0.32832	0.32832	0	0	0	0	67818002.5907	31643713.795	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4383		373383360	17.377692	1		0	1.254	0.26754	0	0.26754	0.26754	0	0	0	0	67818013.025	31643723.5316	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4384		367506110	17.382151	1		0	1.37	0.26754	0	0.26754	0.26754	0	0	0	0	67818003.9522	31643715.0655	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4385		360593150	17.38661	1		0	1.341	0.26754	0	0.26754	0.26754	0	0	0	0	67818008.5795	31643719.3835	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4386		415264100	17.391069	1		4	1.394	0.63222	0	0.63222	0.28656	0	0	0	0	67817983.34	31643695.8301	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4387	431.18	11281158	17.395845	2	4386	0	34.095	0	0	0.0818399999999	0.0818399999999	0	0	0	0	67818128.9335	31643831.6983	0	0	hcd	88	0	38	3.3e-012	89.0609462563	970826.875	133.087199624	809887.8125	0	0	0	0	0	0	0	0	0
4388	471.36	4024841.8	17.397209	2	4386	0	50	0	0	0.08088	0.08088	0	0	0	0	67818146.5244	31643848.1124	0	0	hcd	30	0	0	1	471.360100875	373211.78125	373.813403297	147839.234375	0	0	0	0	0	0	0	0	0
4389	423.2	4709746.5	17.398557	2	4386	0	50	0	0	0.0828000000001	0.0828000000001	0	0	0	0	67818142.5916	31643844.4433	0	0	hcd	46	4	36	3.64009683443e-007	371.166546438	375786.46875	72.0820059091	161493.375	0	0	0	0	0	0	0	0	0
4390	507.73	2397506	17.399937	2	4386	0	50	0	0	0.10014	0.10014	0	0	0	0	67818154.7016	31643855.7442	0	0	hcd	30	0	0	1	335.807524885	153059.0625	509.848546005	82619.3984375	0	0	0	0	0	0	0	0	0
4391		466746270	17.401606	1		0	1.077	0.32652	0	0.32652	0.32652	0	0	0	0	67818004.0815	31643715.1863	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4392		545555520	17.407048	1		2	1.017	0.52818	0	0.52818	0.28668	0	0	0	0	67817990.8004	31643702.7932	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4393	434.68	3506666.2	17.411826	2	4392	0	50	0	0	0.1416	0.1416	0	0	0	0	67818148.9497	31643850.3768	0	0	hcd	31	0	0	1	89.0609705378	120656.445313	120.081469082	89645.8515625	0	0	0	0	0	0	0	0	0
4394	467.84	3792783.2	17.414186	2	4392	0	50	0	0	0.0998999999999	0.0998999999999	0	0	0	0	67818147.6934	31643849.2042	0	0	hcd	30	0	0	1	467.846132704	428394.125	335.808028375	115836.976563	0	0	0	0	0	0	0	0	0
4395		494855360	17.415851	1		0	0.915	0.3264	0	0.3264	0.3264	0	0	0	0	67818018.6404	31643728.7726	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4396		516705600	17.421291	1		0	0.955	0.26754	0	0.26754	0.26754	0	0	0	0	67818007.0836	31643717.9886	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4397		544634620	17.42575	1		0	0.874	0.26754	0	0.26754	0.26754	0	0	0	0	67818013.4662	31643723.9435	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4398		555369220	17.430209	1		1	0.85	0.37092	0	0.37092	0.28656	0	0	0	0	67818015.0015	31643725.3772	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4399	391.29	5784868.5	17.434985	2	4398	0	50	0	0	0.08436	0.08436	0	0	0	0	67818137.1304	31643839.3465	0	0	hcd	31	0	0	1	149.023716727	467871.6875	255.887681564	378249.6875	0	0	0	0	0	0	0	0	0
4400		572838210	17.436391	1		0	0.832	0.32382	0	0.32382	0.32382	0	0	0	0	67818013.4818	31643723.958	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4401		486002020	17.441788	1		0	0.831	0.26754	0	0.26754	0.26754	0	0	0	0	67818033.3478	31643742.4976	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4402		479658180	17.446247	1		1	0.947	0.3714	0	0.3714	0.28662	0	0	0	0	67818020.0382	31643730.0767	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4403	379.23	8500278	17.451024	2	4402	0	50	0	0	0.08478	0.08478	0	0	0	0	67818124.2715	31643827.3475	0	0	hcd	89	81	42	1e-014	86.0975487495	1136070	335.807051231	397105.3125	0	0	0	0	0	0	0	0	0
4404		449191390	17.452437	1		0	0.988	0.32364	0	0.32364	0.32364	0	0	0	0	67818021.3785	31643731.3273	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4405		381480800	17.457831	1		0	1.067	0.26754	0	0.26754	0.26754	0	0	0	0	67818031.6971	31643740.9566	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4406		378565500	17.46229	1		2	1.269	0.5871	0	0.5871	0.28668	0	0	0	0	67818011.6817	31643722.2791	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4407	453.73	3386380.2	17.467068	2	4406	0	50	0	0	0.19992	0.19992	0	0	0	0	67818149.5944	31643850.9786	0	0	hcd	30	0	0	1	335.808049886	158401.234375	453.213121916	144496.703125	0	0	0	0	0	0	0	0	0
4408	507.72	2165373.5	17.4704	2	4406	0	50	0	0	0.1005	0.1005	0	0	0	0	67818155.9711	31643856.9285	0	0	hcd	31	0	0	1	335.807697088	142768.125	72.0820768845	97423.234375	0	0	0	0	0	0	0	0	0
4409		331317310	17.472075	1		0	1.494	0.32826	0	0.32826	0.32826	0	0	0	0	67818005.9595	31643716.9394	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4410		308850940	17.477546	1		0	1.474	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.5237	31643727.7307	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4411		284206720	17.482005	1		0	1.611	0.26754	0	0.26754	0.26754	0	0	0	0	67818015.6028	31643725.9377	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4412		256916320	17.486464	1		0	1.763	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.2483	31643727.4734	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4413		246868690	17.490923	1		2	2.034	0.55458	0	0.55458	0.28656	0	0	0	0	67818003.9518	31643715.0648	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4414	516.78	2196712.8	17.495699	2	4413	0	50	0	0	0.1665	0.1665	0	0	0	0	67818155.7172	31643856.6923	0	0	hcd	30	0	0	1	299.062374319	173946.8125	167.056501647	73610.140625	0	0	0	0	0	0	0	0	0
4415	414.77	4323460	17.498474	2	4413	0	50	0	0	0.10152	0.10152	0	0	0	0	67818144.3901	31643846.1215	0	0	hcd	91	7	32	6.5242723e-009	72.0820398634	370661.1875	89.0609717672	234346.890625	0	0	0	0	0	0	0	0	0
4416		234878960	17.500166	1		0	2.343	0.32844	0	0.32844	0.32844	0	0	0	0	67817988.3675	31643700.5214	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4417		220670000	17.50564	1		0	2.084	0.26748	0	0.26748	0.26748	0	0	0	0	67818014.4104	31643724.8249	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4418		219556850	17.510098	1		2	2.13	0.47022	0	0.47022	0.28668	0	0	0	0	67818011.8687	31643722.4529	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4419	643.36	1957767	17.514876	2	4418	0	50	0	0	0.0817799999999	0.0817799999999	0	0	0	0	67818155.0874	31643856.1042	0	0	hcd	30	0	0	1	185.16509371	262225.6875	213.161293465	97183.6171875	0	0	0	0	0	0	0	0	0
4420	540.78	2835538.8	17.516239	2	4418	0	50	0	0	0.10176	0.10176	0	0	0	0	67818152.1968	31643853.4067	0	0	hcd	30	0	0	1	473.278653198	102572.085938	406.14581629	100833.484375	0	0	0	0	0	0	0	0	0
4421		213826830	17.517935	1		0	2.824	0.32628	0	0.32628	0.32628	0	0	0	0	67817973.1151	31643686.2889	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4422		202056640	17.523373	1		0	2.173	0.26754	0	0.26754	0.26754	0	0	0	0	67818019.5839	31643729.6532	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4423		179238740	17.527832	1		0	2.421	0.26754	0	0.26754	0.26754	0	0	0	0	67818020.4707	31643730.4806	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4424		188384990	17.532291	1		1	2.714	0.37452	0	0.37452	0.28668	0	0	0	0	67817999.2492	31643710.6772	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4425	658.34	635581	17.537069	2	4424	0	50	0	0	0.0878400000001	0.0878400000001	0	0	0	0	67818162.5447	31643863.0636	0	0	hcd	30	0	0	1	336.80260285	59287.75	133.087015969	33858.1015625	0	0	0	0	0	0	0	0	0
4426		183035820	17.538533	1		0	2.605	0.32382	0	0.32382	0.32382	0	0	0	0	67818007.2523	31643718.1461	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4427		176381680	17.54393	1		2	2.58	0.53454	0	0.53454	0.28668	0	0	0	0	67818014.2007	31643724.6288	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4428	422.87	3762052.5	17.548708	2	4427	0	50	0	0	0.14574	0.14574	0	0	0	0	67818144.8293	31643846.5313	0	0	hcd	30	0	0	1	399.859261756	120156.507813	335.807695033	118516.90625	0	0	0	0	0	0	0	0	0
4429	554.79	954524.94	17.551137	2	4427	0	50	0	0	0.10212	0.10212	0	0	0	0	67818161.9796	31643862.5367	0	0	hcd	30	0	0	1	336.802915155	73428.1796875	555.313778819	53280.3789063	0	0	0	0	0	0	0	0	0
4430		189711070	17.552839	1		0	3.143	0.32532	0	0.32532	0.32532	0	0	0	0	67817974.2951	31643687.3898	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4431		175789580	17.558261	1		2	2.306	0.5412	0	0.5412	0.28656	0	0	0	0	67818029.1463	31643738.5765	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4432	670.32	744141.88	17.563037	2	4431	0	50	0	0	0.1521	0.1521	0	0	0	0	67818161.9318	31643862.4911	0	0	hcd	33	0	0	1	185.165261127	52558.4257813	361.028123133	46241.40625	0	0	0	0	0	0	0	0	0
4433	607.21	843137.69	17.565572	2	4431	0	50	0	0	0.10254	0.10254	0	0	0	0	67818162.0815	31643862.6314	0	0	hcd	30	0	0	1	335.807175369	46025.2304688	86.097569336	41942.6601563	0	0	0	0	0	0	0	0	0
4434		172387710	17.567281	1		0	3.357	0.3273	0	0.3273	0.3273	0	0	0	0	67817977.5024	31643690.3833	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4435		186642350	17.572736	1		0	2.595	0.26748	0	0.26748	0.26748	0	0	0	0	67818004.3075	31643715.3978	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4436		178281980	17.577194	1		1	2.419	0.38568	0	0.38568	0.28674	0	0	0	0	67818021.743	31643731.6673	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4437	409.64	3403319.5	17.581973	2	4436	0	50	0	0	0.0989399999998	0.0989399999998	0	0	0	0	67818149.3744	31643850.7737	0	0	hcd	30	0	0	1	254.891045936	140539.328125	409.187432332	93910.4765625	0	0	0	0	0	0	0	0	0
4438		180386620	17.583622	1		0	2.66	0.32394	0	0.32394	0.32394	0	0	0	0	67818007.0113	31643717.9199	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4439		177179620	17.589021	1		3	2.657	0.6153	0	0.6153	0.28656	0	0	0	0	67818009.5566	31643720.2958	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4440	435.78	2786830.8	17.593797	2	4439	0	50	0	0	0.14412	0.14412	0	0	0	0	67818152.7691	31643853.9413	0	0	hcd	32	0	0	1	437.237130543	199653.578125	100.11298815	167817.015625	0	0	0	0	0	0	0	0	0
4441	700.86	383114.78	17.596199	2	4439	0	50	0	0	0.0828600000001	0.0828600000001	0	0	0	0	67818163.4761	31643863.9329	0	0	hcd	30	0	0	1	336.809102914	28021.7773438	143.118931034	23671.9316406	0	0	0	0	0	0	0	0	0
4442	529.35	744821.88	17.59758	2	4439	0	50	0	0	0.10176	0.10176	0	0	0	0	67818160.5214	31643861.175	0	0	hcd	30	0	0	1	336.807966884	44383.109375	529.076094826	23837.0507813	0	0	0	0	0	0	0	0	0
4443		164281900	17.599276	1		0	3.135	0.32604	0	0.32604	0.32604	0	0	0	0	67817985.9077	31643698.2259	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4444		193026190	17.60471	1		2	2.543	0.47058	0	0.47058	0.28674	0	0	0	0	67817995.0629	31643706.7694	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4445	516.29	2221558.5	17.609489	2	4444	0	50	0	0	0.08172	0.08172	0	0	0	0	67818155.794	31643856.7643	0	0	hcd	42	2	38	4.79873371482e-007	86.0975863798	216006	199.182611176	89804.2578125	0	0	0	0	0	0	0	0	0
4446	585.76	750127.06	17.610851	2	4444	0	50	0	0	0.10212	0.10212	0	0	0	0	67818162.7516	31643863.2573	0	0	hcd	32	0	0	1	585.24481403	65363.8828125	336.808283407	52380.9609375	0	0	0	0	0	0	0	0	0
4447		184156850	17.612553	1		0	3.247	0.32604	0	0.32604	0.32604	0	0	0	0	67817962.6126	31643676.4877	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4448		180237870	17.617987	1		1	2.384	0.36492	0	0.36492	0.28656	0	0	0	0	67818013.0092	31643723.5176	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4449	554.81	1079413.5	17.622763	2	4448	0	50	0	0	0.07836	0.07836	0	0	0	0	67818161.2923	31643861.895	0	0	hcd	32	0	0	1	336.808131615	81746.609375	555.317211625	55557.5390625	0	0	0	0	0	0	0	0	0
4450		166934850	17.624069	1		3	2.578	0.70686	0	0.70686	0.28668	0	0	0	0	67818012.9655	31643723.4772	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4451	432.28	4079805	17.628847	2	4450	0	50	0	0	0.2358	0.2358	0	0	0	0	67818146.0986	31643847.7161	0	0	hcd	32	0	0	1	89.0609620416	663667.5625	133.087227654	574940.6875	0	0	0	0	0	0	0	0	0
4452	580.36	1283684.9	17.632777	2	4450	0	50	0	0	0.0818399999999	0.0818399999999	0	0	0	0	67818160.021	31643860.7077	0	0	hcd	30	0	0	1	336.808508286	64165.9609375	133.08720942	50813.1289063	0	0	0	0	0	0	0	0	0
4453	473.82	3910866.2	17.634141	2	4450	0	50	0	0	0.10254	0.10254	0	0	0	0	67818146.9021	31643848.4658	0	0	hcd	30	0	0	1	472.361872637	290926.875	89.0610228186	257867.015625	0	0	0	0	0	0	0	0	0
4454		169090670	17.63585	1		0	3.468	0.32754	0	0.32754	0.32754	0	0	0	0	67817965.5503	31643679.2289	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4455		169041700	17.641309	1		3	2.533	0.61422	0	0.61422	0.28668	0	0	0	0	67818014.2423	31643724.6682	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4456	452.74	3237394.2	17.646087	2	4455	0	50	0	0	0.14436	0.14436	0	0	0	0	67818150.2712	31643851.6109	0	0	hcd	30	0	0	1	335.808264444	172400.203125	453.213187926	161639.390625	0	0	0	0	0	0	0	0	0
4457	590.77	1073522.6	17.648493	2	4455	0	50	0	0	0.08088	0.08088	0	0	0	0	67818161.1407	31643861.7527	0	0	hcd	83	61	39	6.68558174532e-010	336.808005326	68232.8203125	355.070449898	55856.8320313	0	0	0	0	0	0	0	0	0
4458	408.2	3977881.2	17.649841	2	4455	0	50	0	0	0.1023	0.1023	0	0	0	0	67818146.3348	31643847.9368	0	0	hcd	78	40	28	1.4679e-008	293.923514688	137929.984375	254.891117453	135403.984375	0	0	0	0	0	0	0	0	0
4459		171598100	17.651546	1		0	3.297	0.3264	0	0.3264	0.3264	0	0	0	0	67817970.6804	31643684.0168	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4460		174182740	17.656986	1		0	2.475	0.26742	0	0.26742	0.26742	0	0	0	0	67818012.7937	31643723.3154	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4461		171064860	17.661443	1		2	2.522	0.5352	0	0.5352	0.28668	0	0	0	0	67818013.5493	31643724.0222	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4462	564.33	1642082	17.666221	2	4461	0	50	0	0	0.14634	0.14634	0	0	0	0	67818158.4733	31643859.2637	0	0	hcd	31	0	0	1	133.087347909	166817.046875	89.0610213742	161030.625	0	0	0	0	0	0	0	0	0
4463	624.24	1041101.2	17.66866	2	4461	0	50	0	0	0.10218	0.10218	0	0	0	0	67818160.8943	31643861.5239	0	0	hcd	30	0	0	1	239.096225328	87659.765625	336.803229079	69272.65625	0	0	0	0	0	0	0	0	0
4464		174898640	17.670363	1		0	2.98	0.321	0	0.321	0.321	0	0	0	0	67817985.4454	31643697.7953	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4465		188338560	17.675713	1		0	2.374	0.26754	0	0.26754	0.26754	0	0	0	0	67817992.0817	31643703.9874	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4466		189965940	17.680172	1		0	2.095	0.26754	0	0.26754	0.26754	0	0	0	0	67818008.9049	31643719.6869	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4467		167597260	17.684631	1		0	2.228	0.26754	0	0.26754	0.26754	0	0	0	0	67818018.073	31643728.2424	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4468		193378740	17.68909	1		0	2.404	0.26754	0	0.26754	0.26754	0	0	0	0	67817987.3924	31643699.6116	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4469		201117180	17.693549	1		0	2.086	0.26742	0	0.26742	0.26742	0	0	0	0	67818002.3039	31643713.5279	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4470		210062420	17.698006	1		0	2.1	0.26754	0	0.26754	0.26754	0	0	0	0	67817996.0899	31643707.7283	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4471		225790430	17.702465	1		2	1.94	0.55218	0	0.55218	0.28668	0	0	0	0	67817998.0218	31643709.5315	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4472	555.24	1133664.8	17.707243	2	4471	0	50	0	0	0.16458	0.16458	0	0	0	0	67818160.8769	31643861.5069	0	0	hcd	30	0	0	1	555.242640339	190631.484375	336.80332325	71133.234375	0	0	0	0	0	0	0	0	0
